Rank,Title,Username,Rating,Score,Performance,Team
850,,Firebirdy,1713,2,1816,
851,,Tel_a_vision,1950,2,1812,
852,,Gio_GeoPWR,1635,2,1808,
853,,lerochetton,2100,2,1804,
854,,Diablo4747,1726,2,1798,
855,,Guermanes,1459,2,1796,
856,,peondeoro123,1315,2,1789,
857,,Frank0470,1683,2,1787,
858,,Talalan,1833,2,1786,
859,,Nubbr3,1444,2,1784,
860,,lom11-50,1742,2,1770,
861,,MSuresh843,1783,2,1758,
862,,MartinPlana_1712,1695,2,1757,
863,,ja730457,1934,2,1737,
864,,mystika67,1849,2,1736,
865,,Pamaxan,1512,2,1736,
866,,Jim93,1663,2,1731,
867,,metegol,2113,2,1718,
868,,WhiteRabbit86,1661,2,1715,
869,,Zholtok,2110,2,1715,
870,,Sensei94,1649,2,1711,
871,,MANCHESTER_CITY_1894,2022,2,1709,
872,,kalat1400,1943,2,1706,
873,,Mishutka_1986,1573,2,1700,
874,,jaloldoo,1319,2,1699,
875,,LukSerre,1892,2,1689,
876,,Luca666,1687,2,1688,
877,,mohammeddaas,1717,2,1688,
878,,eagle2014,1628,2,1685,
879,,Pajogo,1535,2,1682,
880,,FLAVIO120494,1427,2,1680,
881,,nora06,1776,2,1678,
882,,bassem1714567,1812,2,1676,
883,,xxSnowyOwlxx,1784,2,1675,
884,,Va-jouer-aux-dames,1889,2,1669,
885,,whitty1973,1596,2,1665,
886,,CreamYsT,1439,2,1664,
887,,yahya1761,1952,2,1661,
888,,Shela357,1507,2,1655,
889,,Manulgcortes,1466,2,1651,
890,,JAMAL2400,1936,2,1648,
891,,HighlifeHans,1508,2,1639,
892,,eecrin,2004,2,1634,
893,,anaroyca,1636,2,1619,
894,,zamyata,1651,2,1618,
895,,ChessWithAndrew,1687,2,1618,
896,,clavin_2019,1739,2,1616,
897,,fercas1988,1655,2,1615,
898,,subhanss,1805,2,1611,
899,,Unstoppable_Queen,1145,2,1609,
900,,Mekon,2029,2,1609,
901,,madybady,1799,2,1606,
902,,Sunchess73,1579,2,1606,
903,,rizecek,1470,2,1595,
904,,karimho,1358,2,1592,
905,,papyboyington,1547,2,1585,
906,,Worldreptilecontrol,1728,2,1583,
907,,Ragai,1637,2,1581,
908,,cino35,1753,2,1579,
909,,jmaie,1522,2,1578,
910,,De-nis_23,1140,2,1576,
911,,BLVCK69,1491,2,1574,
912,,MR_JOHN887,1813,2,1574,
913,,MatiasAjsNemocon,1915,2,1573,
914,,LEOVIXILGO,1471,2,1570,
915,,Shubin_S,1649,2,1568,
916,,Chams7,1763,2,1568,
917,,lgb11,1742,2,1567,
918,,easternstrung,1793,2,1564,
919,,Opantaloho,1450,2,1563,
920,,SalvadorDaqui,1411,2,1557,
921,,SumitaBedi,977,2,1553,
922,,wolf20-06,1525,2,1550,
923,,Angri2022,1564,2,1548,
924,,MasterVoltron,1757,2,1547,
925,,GabrielL_Venancio,1084,2,1545,
926,,MaChess1,1692,2,1545,
927,,camiruana,1798,2,1540,
928,,Adnanadnan,1398,2,1537,
929,,shubham8239,1651,2,1531,
930,,Pantherauncia15,1808,2,1530,
931,,tonog62,1811,2,1527,
932,,tomyshelbi,1460,2,1521,
933,,bencheck,1544,2,1520,
934,,longgames11,1947,2,1519,
935,,giovanni-maddaloni,1650,2,1518,
936,,Ramin018,1693,2,1517,
937,,halmajarjunior,1365,2,1516,
938,,underrated1,1618,2,1515,
939,,EleneN,1257,2,1513,
940,,Belkataa,1429,2,1511,
941,,madzda5,1285,2,1511,
942,,bahusus,1835,2,1504,
943,,PepsiColaAddict,1603,2,1497,
944,,patatescipsi16581658,1299,2,1496,
945,,ata-razavi,1401,2,1486,
946,,varun2204,1651,2,1477,
947,,zorroz5,1491,2,1476,
948,,JoseAS01,1848,2,1468,
949,,looptoo,1338,2,1463,
950,,Sainee,1553,2,1461,
951,,somepawn,1752,2,1461,
952,,KUZMA-Nik,1529,2,1454,
953,,aleshapopovich,1435,2,1450,
954,,xavi2013ibiza,1227,2,1432,
955,,Simo_atra,1696,2,1432,
956,,Fruitkorf,1600,2,1431,
957,,Abdelmalekeyiif,1361,2,1430,
958,,fernavg,1455,2,1428,
959,,talmonmatias95,1505,2,1423,
960,,byheaden,1443,2,1422,
961,,Bravochess,1684,2,1418,
962,,WSPerch,1697,2,1416,
963,,GUI-CHESSPRO,1426,2,1415,
964,,Grahumaa,1465,2,1411,
965,,missuteo,1760,2,1408,
966,,Alexsandr2esin,1662,2,1402,
967,,Luiz1914,1143,2,1396,
968,,kiesta07,1418,2,1395,
969,,mads201c,1111,2,1395,
970,,DrBigMa,1234,2,1393,
971,,jubomfim,1250,2,1386,
972,,rocinante_xyz,1058,2,1385,
973,,Metido,1500,2,1374,
974,,RumenAngelov,1767,2,1369,
975,,zorbaserdar,1762,2,1369,
976,,bycetinunver,1333,2,1365,
977,,vlad_trenych2008,1662,2,1364,
978,,ECo1986,1510,2,1364,
979,,mdrench,1222,2,1358,
980,,Harsh_Mishra,1419,2,1348,
981,,AUS113,1498,2,1343,
982,,IlamaT,1436,2,1341,
983,,Dmitriy1chess,1112,2,1337,
984,,melqjf,1791,2,1328,
985,,DANIELSITO26,1379,2,1320,
986,,lampu,1493,2,1311,
987,,Piyonotz1,1512,2,1297,
988,,Suvor0v,1292,2,1282,
989,,ramon77,1473,2,1265,
990,,zPynchy,1361,2,1263,
991,,IamR00T,1353,2,1262,
992,,AngeloFalcon,1356,2,1257,
993,,alifarsian,1418,2,1248,
994,,Arup_Nandi,1400,2,1247,
995,,KIROZ098,1200,2,1247,
996,,mabala,1437,2,1231,
997,,Vequerre2,967,2,1229,
998,,Zakhar_3axap,1484,2,1214,
999,,samet6573,1111,2,1213,
1000,,electrous,1442,2,1209,
1001,,romangubaydullin56ru,1490,2,1208,
1002,,Mustafatahir38,1513,2,1204,
1003,,AlexBugatti,1394,2,1202,
1004,,fadams22,1431,2,1139,
1005,,meh611696,1146,2,1138,
1006,,omar199900,1733,2,1114,
1007,,tsedawa,2236,1,2027,
1008,,saadddddddddddd,1939,1,1944,
1009,,wrotkau,2058,1,1836,
1010,,boston1972,2013,1,1705,
1011,,y1so,1670,1,1705,
1012,,PeoplesFrontofIudea,1926,1,1662,
1013,,Serrafus,1913,1,1610,
1014,,oleg1441,1510,1,1576,
1015,,Majm8997,1495,1,1519,
1016,,sayedriyad1234,1604,1,1508,
1017,,Adgofe,1849,1,1498,
1018,,AwesomeWW,1140,1,1463,
1019,,dorukcelik2,1338,1,1460,
1020,,Ralph_McNaughton,1634,1,1448,
1021,,Kartoffelegge,1617,1,1411,
1022,,son_19,1865,1,1408,
1023,,Vinnivspuh,1461,1,1397,
1024,,SuperMercado,1610,1,1393,
1025,,GOGO2013,1518,1,1302,
1026,,RussianCitizen,1907,1,1289,
1027,,Andres_alarcon1,1458,1,1248,
1028,,kirungie_champ,1254,1,1245,
1029,,VSham,1299,1,1231,
1030,,mhmdgaza,1284,1,1202,
1031,,bartolo2012,1348,1,1066,
1032,,burak4885,1688,1,1066,
1033,FM,Avaada_kedavra,2699,0,,
1034,,Bihani_Y6,1999,0,2433,
1035,,skeye_69,2345,0,2356,
1036,,brutality26,2325,0,,
1037,,Mynameislegion,2311,0,,
1038,,Sami8080,2264,0,,
1039,,GrandpaChess03,2250,0,,
1040,,Phdchess50,2140,0,,
1041,,Temujin1804,2106,0,,
1042,,C4LLucaT,2100,0,,
1043,,Andrey_Viktorovich,2096,0,,
1044,,stariy-papuas,2084,0,,
1045,,toto639,2079,0,,
1046,,Gren_Bear,2075,0,,
1047,,AsphaltPaver,2061,0,,
1048,,ANDREI27031972,2057,0,,
1049,,Olloximgashukur-1,2036,0,,
1050,,YoungHova66,2035,0,,
1051,,BoukhennUwU,2303,0,2019,
1052,,RelowoD,1982,0,,
1053,,malk1234,1972,0,,
1054,,Samahsb,1966,0,,
1055,,Dr_Pizza,1949,0,,
1056,,Eco_Makhno,1106,0,1934,
1057,,ramon-cruz,1921,0,,
1058,,jbcompany,1916,0,,
1059,,Victor_Ratushnyi,1913,0,,
1060,,shockpero,1882,0,,
1061,,Get_That_King,1873,0,,
1062,,Tidial,1870,0,,
1063,,Giorgi-sulaberidze,1869,0,,
1064,,finishdem,1839,0,,
1065,,Green8,1837,0,,
1066,,Aebroadus,1831,0,,
1067,,emataran,1829,0,,
1068,,MabuseMD,1823,0,,
1069,,Revan_888,1813,0,,
1070,,john_mpeltz,1901,0,1806,
1071,,G-ZauZ-W,1825,0,1802,
1072,,Flylesss,1780,0,,
1073,,OLEKON,2351,0,1777,
1074,,wb12,2322,0,1777,
1075,,Madras_tiger,1810,0,1773,
1076,,Gnothi-Seautonn,1757,0,,
1077,,ssohrab0036,1753,0,,
1078,,Larschess,1749,0,,
1079,,Suheib,1934,0,1742,
1080,,Shakh-MaTl,1741,0,,
1081,,Starbuck_2017,1741,0,,
1082,,Joseja72,1418,0,1736,
1083,,gamoumen07,2027,0,1719,
1084,,Junior2929,1334,0,1711,
1085,,HelloxD,1710,0,,
1086,,BishopJH,2161,0,1707,
1087,,Checkidy,2130,0,1707,
1088,,chessnotcheckers100,1700,0,,
1089,,tarekalasad,1692,0,,
1090,,Ahmedroshdyzxc,1506,0,1676,
1091,,cartergill11,1675,0,,
1092,,Miron2012,1670,0,,
1093,,saheh2019,1668,0,,
1094,,wTROFIMw,1661,0,,
1095,,Adhammousa10,2157,0,1658,
1096,,Dmitrii787878,1934,0,1653,
1097,,madrid_torneio,1651,0,,
1098,,Ali_alkabi,1649,0,,
1099,,bizzle21,1640,0,,
1100,,AnupamVYAS,1633,0,,
1101,,sallamo99,1926,0,1626,
1102,,lopud,2023,0,1623,
1103,,fireman_sasha,1621,0,,
1104,,ChessbaseIndiaSTUDEN,2076,0,1620,
1105,,barentz,1615,0,,
1106,,giogig69,1942,0,1615,
1107,,agdal,2145,0,1604,
1108,,BlueFluffyGiraffe,1686,0,1604,
1109,,vsa_311064,1881,0,1598,
1110,,abhishekmaiti,2165,0,1596,
1111,,Vibi,2143,0,1592,
1112,,uzulme,1592,0,,
1113,,happyfanatic,2126,0,1589,
1114,,TineMD,1936,0,1584,
1115,,merzze,2061,0,1575,
1116,,VijayalakshmiP,1575,0,,
1117,,Tejeshchess,1946,0,1574,
1118,,Challenger-2021,1938,0,1570,
1119,,PabloFrigoliAgro,1909,0,1569,
1120,,hasanahmad5178,2073,0,1565,
1121,,birerdemuzun,2067,0,1563,
1122,,tsepelovo7,1969,0,1563,
1123,,Maria_M11,1606,0,1554,
1124,,vasilis_krom,1930,0,1553,
1125,,bhanger,2017,0,1548,
1126,,JideShadipe,1814,0,1535,
1127,,Luka1212,1530,0,,
1128,,PanteraCowboys,1034,0,1528,
1129,,io2tyeo12i,1527,0,,
1130,,Urlsnylmz,1967,0,1527,
1131,,Olympic_Chess,2126,0,1527,
1132,,ribar77,1970,0,1524,
1133,,dontcheckmatemeeee,2080,0,1524,
1134,,MziziMbaya,1502,0,1523,
1135,,louiemen,2123,0,1520,
1136,,Misha_pro,1963,0,1517,
1137,,miguelito92,1886,0,1513,
1138,,hossein_1384,1901,0,1512,
1139,,erikalexander98,1549,0,1510,
1140,,kurkuk1967,1994,0,1503,
1141,,bearded_bernd,1897,0,1498,
1142,,Lev_Strelnikov,1548,0,1495,
1143,,Nickfalco,1495,0,,
1144,,CMDanny,1700,0,1493,
1145,,Danny_Gough,1077,0,1493,
1146,,abdalmansouri,1541,0,1489,
1147,,ChristisGod,1982,0,1485,
1148,,akhil6311,1922,0,1479,
1149,,Vladimir_1109,1530,0,1479,
1150,,Carlmut,2096,0,1471,
1151,,mohammedBeBo10,2012,0,1471,
1152,,Emmanuel9706,1918,0,1471,
1153,,mansoorkhadem205,1915,0,1466,
1154,,Klovn1,1622,0,1465,
1155,,konkistador8,1994,0,1464,
1156,,Zadh,1795,0,1463,
1157,,Camelo01,1924,0,1461,
1158,,Krass1,1853,0,1459,
1159,,LomakivskyVolodya,1114,0,1455,
1160,,ChocolateChess345,2000,0,1453,
1161,,nabata2,1449,0,,
1162,,AbdalrahmanBelal2000,1821,0,1446,
1163,,MrkHllrd,1559,0,1444,
1164,,chesssplayer1,2031,0,1443,
1165,,ERISVANqwe,1530,0,1442,
1166,,Arrahman,1932,0,1437,
1167,,TheFatalking,1961,0,1435,
1168,,Chessdabadab,1879,0,1433,
1169,,Kais75,1895,0,1433,
1170,,leLimierGot,1927,0,1432,
1171,,howiey,1903,0,1425,
1172,,Prut_88,1928,0,1424,
1173,,mahyar_j,1339,0,1419,
1174,,FatemehKarimi9682,1631,0,1419,
1175,,Kpatsa,1817,0,1419,
1176,,MesterDragen,1915,0,1414,
1177,,kongfuyong,1699,0,1411,
1178,,Zuch9006,1819,0,1410,
1179,,andresvente,1898,0,1408,
1180,,Paulgreenan27,2000,0,1407,
1181,,firemode1923,1587,0,1402,
1182,,Pawe1,1886,0,1401,
1183,,Omeraksoy25,1824,0,1401,
1184,,Bagwanfer,1122,0,1401,
1185,,Briker,1400,0,,
1186,,VLADIMIR88888,1437,0,1400,
1187,,dazcat,1753,0,1399,
1188,,juanpablo0000,1399,0,,
1189,,Deveci_07,1350,0,1398,
1190,,exceptions,1849,0,1395,
1191,,JamesHolmes221,1528,0,1392,
1192,,SmayN,1400,0,1391,
1193,,nikoforgione,1431,0,1388,
1194,,ACHIYA120,1386,0,,
1195,,PabloMainetti,1386,0,,
1196,,MihasChess-2019,905,0,1385,
1197,,Javierarg,1680,0,1384,
1198,,Chessnewbie_2022,1502,0,1382,
1199,,SorokinDanya,1380,0,,
1200,,cfb,1850,0,1379,
1201,,Spinovich50,1294,0,1375,
1202,,Mimisabu65,1612,0,1371,
1203,,mazouz1974,1711,0,1367,
1204,,sl13f,1814,0,1366,
1205,,mahdi1374722,1846,0,1361,
1206,,Shivansh_5,1357,0,,
1207,,Tal-Ismy0dad,1938,0,1352,
1208,,talk2chandran,1555,0,1352,
1209,,Richy444,1791,0,1351,
1210,,fakechamp,1491,0,1349,
1211,,jjdt1961am,1389,0,1346,
1212,,rathm2877,1462,0,1346,
1213,,sone457,1344,0,,
1214,,Vladislaav_Chess,2121,0,1340,
1215,,Tiho2002,1714,0,1338,
1216,,A_Alshareef,1687,0,1337,
1217,,LonePenut,1721,0,1331,
1218,,Bruno_001,1244,0,1324,
1219,,eyelon,1322,0,,
1220,,yassisaid,1614,0,1319,
1221,,Shakes123,1317,0,,
1222,,Rey_Gallo,1752,0,1315,
1223,,Loen22,1547,0,1315,
1224,,Sabrina-kagami,1846,0,1313,
1225,,jboy78,1257,0,1313,
1226,,GrishaKiev,1874,0,1312,
1227,,Gorogueus,1737,0,1310,
1228,,jeffre,1735,0,1310,
1229,,Pcx03,1815,0,1309,
1230,,ila14,1695,0,1305,
1231,,blek00,1507,0,1305,
1232,,bolenath,1305,0,,
1233,,mosa_maitah,1459,0,1304,
1234,,the_way_i_am,1266,0,1303,
1235,,montana1d-AG-n,1760,0,1301,
1236,,orbitofrontal,1297,0,,
1237,,Zendeli-Selver,1963,0,1296,
1238,,Succot,1756,0,1285,
1239,,doshan,1780,0,1281,
1240,,BookemDanno,1539,0,1281,
1241,,dt1980,1773,0,1280,
1242,,Ozzy64,1828,0,1279,
1243,,Noel42,1212,0,1279,
1244,,younglordseb,1279,0,,
1245,,JJOOBBSSYY,1776,0,1277,
1246,,SPistolas,1750,0,1270,
1247,,Ubriakunderdog,1713,0,1268,
1248,,Moshidi,1757,0,1267,
1249,,Dihego,1782,0,1267,
1250,,alperpro,1834,0,1265,
1251,,MARIO2008,1764,0,1263,
1252,,Suricats,1505,0,1260,
1253,,dannymint,1751,0,1260,
1254,,jazzpcn,1783,0,1255,
1255,,Hiltisesi,1289,0,1255,
1256,,kratos82,1745,0,1251,
1257,,Utkumusa2015,1250,0,,
1258,,mvkkvm,1673,0,1250,
1259,,Santiago1409,1250,0,,
1260,,MrHoke,1291,0,1246,
1261,,DANSANDROV,1651,0,1246,
1262,,Rantamplam,1427,0,1245,
1263,,borisowv-114,1315,0,1240,
1264,,eljokr94,1323,0,1239,
1265,,vladimir123z,1418,0,1236,
1266,,BaltiNil,1230,0,1228,
1267,,Sendros_ug,1817,0,1224,
1268,,maxiargentino,1567,0,1224,
1269,,keshav_kakani0009,1384,0,1223,
1270,,totor06,1787,0,1221,
1271,,yasmoh91,1673,0,1218,
1272,,DimanKing,1182,0,1217,
1273,,gacplays,1642,0,1212,
1274,,morethane4,1698,0,1210,
1275,,jbf8nd11,1589,0,1208,
1276,,KIDSCHESSACADEMY,1676,0,1203,
1277,,Elmandalinar,1560,0,1202,
1278,,el-constante,1680,0,1201,
1279,,hazar51,1815,0,1201,
1280,,Arsenal4Life_49,2149,0,1198,
1281,,criandi97,1759,0,1196,
1282,,DeepakCharvina,1658,0,1195,
1283,,Ksenya_M,1475,0,1192,
1284,,giagro80,1719,0,1189,
1285,,Shazam775,2016,0,1188,
1286,,hoja65,1682,0,1187,
1287,,Galarian_Stunfisk,1897,0,1186,
1288,,romanNV,1185,0,,
1289,,truthshores,1844,0,1185,
1290,,CRNI75,1828,0,1182,
1291,,angelluisjc,1687,0,1181,
1292,,SHABD891,1836,0,1178,
1293,,vitovi,1643,0,1177,
1294,,gregor2366,1660,0,1176,
1295,,hoyqa,1087,0,1175,
1296,,Af94,1627,0,1172,
1297,,conanbarbaria,1684,0,1170,
1298,,pignaromana,1650,0,1168,
1299,,Komissar_Red,1284,0,1164,
1300,,akinvar,1770,0,1163,
1301,,Morobiondo,1491,0,1157,
1302,,refik59,1575,0,1157,
1303,,Alex0100,1152,0,,
1304,,Thabo_Chele,1400,0,1151,
1305,,abdobwtsha,1913,0,1148,
1306,,Tima_Ivanov,1184,0,1146,
1307,,Kow444,1714,0,1143,
1308,,Rubesh,1738,0,1141,
1309,,CHAKA9JA,1633,0,1137,
1310,,Finn322,1136,0,,
1311,,dimedd,1610,0,1133,
1312,,IorioC,1663,0,1133,
1313,,sayyildiz,1596,0,1132,
1314,,AghaArmanKhan,1633,0,1130,
1315,,santiagovillareal7,1864,0,1129,
1316,,pietrobrescia,1403,0,1126,
1317,,Abo_ward,1622,0,1126,
1318,,funyellowtango,1609,0,1121,
1319,,eldarsul,1596,0,1115,
1320,,Moritz_Preissner,1645,0,1113,
1321,,ahmed734,1900,0,1113,
1322,,VirenPedapati,1112,0,,
1323,,alialmashaleh,1623,0,1110,
1324,,pietronontorno,1626,0,1108,
1325,,MED70000,1477,0,1104,
1326,,mario1515,1566,0,1100,
1327,,Skamatt,1177,0,1099,
1328,,SergioBPeru13,1796,0,1097,
1329,,S4Dofficial,1097,0,,
1330,,muyikum,1377,0,1076,
1331,,Lirik98,1625,0,1069,
1332,,IvashovAnatoli,1564,0,1067,
1333,,Arinze1992,1747,0,1064,
1334,,babula,1525,0,1061,
1335,,yagera,1377,0,1057,
1336,,Brodydashawesome,1056,0,1053,
1337,,fisher82,1604,0,1050,
1338,,abdo1998,1518,0,1044,
1339,,Kostuk_Artem,1359,0,1042,
1340,,ACE-RATING,1451,0,1037,
1341,,Hardybvb09,1106,0,1035,
1342,,sbaccar,1323,0,1033,
1343,,Pably,1526,0,1030,
1344,,Gunzo27,1348,0,1025,
1345,,soltysiakwojciech,1515,0,1024,
1346,,alexisf2020,1462,0,1022,
1347,,Dannzyo,1021,0,,
1348,,miteos,1520,0,1019,
1349,,stewham3475,1829,0,1015,
1350,,chakuli,1504,0,1012,
1351,,tropical-fish,1130,0,1010,
1352,,Hello7040407,1514,0,1010,
1353,,Jusva76,1398,0,1008,
1354,,patrick_07,1006,0,,
1355,,desperado-20,1676,0,1005,
1356,,PDestroyer,1437,0,1003,
1357,,LoverofChrist,1148,0,1002,
1358,,Buhbuhich,1001,0,,
1359,,Piriyayo,1398,0,999,
1360,,INE123,1573,0,997,
1361,,ebrahimmonfared0,1487,0,992,
1362,,S1945,1614,0,992,
1363,,Shubini52,1435,0,990,
1364,,Vishav9,1633,0,988,
1365,,Euler1907,1452,0,987,
1366,,Den1z_Alan,1081,0,972,
1367,,Vasusha,1559,0,971,
1368,,Gemini141,1497,0,968,
1369,,Abojamal,1427,0,958,
1370,,grishboy,1425,0,952,
1371,,squidgypoosmcginky2,1313,0,933,
1372,,LuisCortesV,1681,0,933,
1373,,Elkawaga,1410,0,926,
1374,,joaco87,1475,0,923,
1375,,Nugatbits,1366,0,922,
1376,,dewontheleaves,1401,0,918,
1377,,Samyak2015,912,0,,
1378,,aneuwman,1277,0,909,
1379,,sachintya99,1655,0,908,
1380,,DorianChan,1414,0,907,
1381,,esmailtawfik13,1454,0,891,
1382,,Ravirob2020,1216,0,890,
1383,,A4B7A8D1,1031,0,881,
1384,,popodof,1410,0,876,
1385,,afather,1303,0,857,
1386,,DauntlessLeo,1435,0,836,
1387,,Sahliyar,1379,0,821,
1388,,B71158834GONZALO,764,0,819,
1389,,darspar18,1299,0,814,
1390,,anubis44,804,0,,
1391,,artemadam211,1165,0,793,
1392,,Mirnev,1279,0,786,
1393,,Ulas15,749,0,,
1394,,severeyneduardo,1240,0,694,
1395,,sammyshegz,1611,0,691,
1396,,Dabi999,1171,0,654,
1397,,Dechoir,1177,0,607,
1398,,akiba-rubinstein1868,1094,0,606,
1399,,reincheck,1115,0,527,
1400,,emiliorodriguezlopez,1103,0,433,
